user1,user2,sim
user_000254,user_000915,0.024096385542168676
user_000254,user_000935,0.01639344262295082
user_000254,user_000936,0.005681818181818182
user_000254,user_000960,0.02127659574468085
user_000269,user_000054,0.009345794392523364
user_000269,user_000074,0.005917159763313609
user_000269,user_000084,0.022222222222222223
user_000269,user_000092,0.011627906976744186
user_000269,user_000124,0.012195121951219513
user_000269,user_000125,0.012195121951219513
user_000269,user_000137,0.02857142857142857
user_000269,user_000139,0.016129032258064516
user_000269,user_000152,0.006802721088435374
user_000269,user_000155,0.039886039886039885
user_000269,user_000161,0.011299435028248588
user_000269,user_000182,0.02586206896551724
user_000269,user_000188,0.00625
user_000269,user_000190,0.008403361344537815
user_000269,user_000205,0.05263157894736842
user_000269,user_000233,0.020689655172413793
user_000269,user_000284,0.006369426751592357
user_000269,user_000298,0.05714285714285714
user_000269,user_000326,0.012345679012345678
user_000269,user_000340,0.00980392156862745
user_000269,user_000342,0.03488372093023256
user_000269,user_000344,0.01910828025477707
user_000269,user_000429,0.009900990099009901
user_000269,user_000445,0.023255813953488372
user_000269,user_000469,0.009523809523809525
user_000269,user_000488,0.0684931506849315
user_000269,user_000520,0.0297029702970297
user_000269,user_000527,0.015384615384615385
user_000269,user_000532,0.01775147928994083
user_000269,user_000535,0.014492753623188406
user_000269,user_000547,0.011627906976744186
user_000269,user_000552,0.0196078431372549
user_000269,user_000554,0.007142857142857143
user_000269,user_000570,0.018518518518518517
user_000269,user_000581,0.009009009009009009
user_000269,user_000604,0.011764705882352941
user_000269,user_000611,0.00847457627118644
user_000269,user_000612,0.0053475935828877
user_000269,user_000619,0.014285714285714285
user_000269,user_000625,0.009345794392523364
user_000269,user_000650,0.05325443786982249
user_000269,user_000651,0.01070154577883472
user_000269,user_000714,0.0234375
user_000269,user_000751,0.01282051282051282
user_000269,user_000761,0.02040816326530612
user_000269,user_000771,0.011494252873563218
user_000269,user_000798,0.01675977653631285
user_000269,user_000802,0.009615384615384616
user_000269,user_000809,0.007751937984496124
user_000269,user_000860,0.007407407407407408
user_000269,user_000871,0.014084507042253521
user_000269,user_000872,0.011111111111111112
user_000269,user_000889,0.0125
user_000269,user_000914,0.015151515151515152
user_000269,user_000934,0.004329004329004329
user_000269,user_000936,0.013824884792626729
user_000284,user_000021,0.015748031496062992
user_000284,user_000052,0.0058823529411764705
user_000284,user_000092,0.008333333333333333
user_000284,user_000129,0.006993006993006993
user_000284,user_000155,0.010126582278481013
user_000284,user_000161,0.02403846153846154
user_000284,user_000188,0.015625
user_000284,user_000205,0.005681818181818182
user_000284,user_000250,0.007352941176470588
user_000284,user_000269,0.006369426751592357
user_000284,user_000298,0.008241758241758242
user_000284,user_000310,0.026845637583892617
user_000284,user_000326,0.008695652173913044
user_000284,user_000340,0.007352941176470588
user_000284,user_000344,0.0028328611898017
user_000284,user_000349,0.010135135135135136
user_000284,user_000356,0.007462686567164179
user_000284,user_000532,0.011029411764705883
user_000284,user_000581,0.013888888888888888
user_000284,user_000611,0.006578947368421052
user_000284,user_000650,0.009523809523809525
user_000284,user_000651,0.0011325028312570782
user_000284,user_000653,0.010309278350515464
user_000284,user_000724,0.014492753623188406
user_000284,user_000728,0.009433962264150943
user_000284,user_000761,0.016025641025641024
user_000284,user_000798,0.004651162790697674
user_000284,user_000809,0.006134969325153374
user_000284,user_000860,0.030303030303030304
user_000284,user_000914,0.012048192771084338
user_000284,user_000934,0.007575757575757576
user_000284,user_000936,0.016
user_000284,user_000960,0.011695906432748537
user_000286,user_000896,0.05
user_000298,user_000021,0.0069767441860465115
user_000298,user_000052,0.005813953488372093
user_000298,user_000074,0.0160857908847185
user_000298,user_000084,0.010067114093959731
user_000298,user_000092,0.003389830508474576
user_000298,user_000124,0.017421602787456445
user_000298,user_000125,0.013888888888888888
user_000298,user_000129,0.006309148264984227
user_000298,user_000137,0.03519061583577713
user_000298,user_000152,0.014204545454545454
user_000298,user_000153,0.0035211267605633804
user_000298,user_000155,0.09961685823754789
user_000298,user_000161,0.010416666666666666
user_000298,user_000182,0.012345679012345678
user_000298,user_000188,0.005434782608695652
user_000298,user_000190,0.003048780487804878
user_000298,user_000205,0.10208333333333333
user_000298,user_000233,0.03909465020576132
user_000298,user_000250,0.01583710407239819
user_000298,user_000254,0.0034602076124567475
user_000298,user_000269,0.05714285714285714
user_000298,user_000284,0.008241758241758242
user_000298,user_000310,0.02821316614420063
user_000298,user_000326,0.006920415224913495
user_000298,user_000342,0.024054982817869417
user_000298,user_000344,0.04133858267716536
user_000298,user_000348,0.01639344262295082
user_000298,user_000349,0.00851063829787234
user_000298,user_000366,0.003355704697986577
user_000298,user_000407,0.0070921985815602835
user_000298,user_000411,0.0036900369003690036
user_000298,user_000445,0.023936170212765957
user_000298,user_000479,0.014545454545454545
user_000298,user_000488,0.1027190332326284
user_000298,user_000507,0.0032679738562091504
user_000298,user_000520,0.03986710963455149
user_000298,user_000532,0.031294452347083924
user_000298,user_000535,0.007220216606498195
user_000298,user_000547,0.003389830508474576
user_000298,user_000552,0.019553072625698324
user_000298,user_000554,0.0028653295128939827
user_000298,user_000570,0.016304347826086956
user_000298,user_000581,0.003125
user_000298,user_000604,0.003401360544217687
user_000298,user_000611,0.0030581039755351682
user_000298,user_000612,0.005063291139240506
user_000298,user_000625,0.009554140127388535
user_000298,user_000650,0.018421052631578946
user_000298,user_000651,0.04027504911591356
user_000298,user_000678,0.038461538461538464
user_000298,user_000687,0.0035971223021582736
user_000298,user_000714,0.05263157894736842
user_000298,user_000757,0.0035211267605633804
user_000298,user_000761,0.04928664072632944
user_000298,user_000771,0.013651877133105802
user_000298,user_000776,0.0036900369003690036
user_000298,user_000798,0.007731958762886598
user_000298,user_000802,0.01948051948051948
user_000298,user_000809,0.011940298507462687
user_000298,user_000831,0.003355704697986577
user_000298,user_000841,0.005698005698005698
user_000298,user_000860,0.026785714285714284
user_000298,user_000871,0.01079136690647482
user_000298,user_000872,0.02040816326530612
user_000298,user_000877,0.021739130434782608
user_000298,user_000896,0.006920415224913495
user_000298,user_000914,0.03625377643504532
user_000298,user_000915,0.012012012012012012
user_000298,user_000934,0.018475750577367205
user_000298,user_000935,0.01948051948051948
user_000298,user_000936,0.02386634844868735
user_000298,user_000960,0.020527859237536656
user_000305,user_000052,0.013333333333333334
user_000305,user_000344,0.003875968992248062
user_000305,user_000453,0.047619047619047616
user_000305,user_000556,1.0
user_000305,user_000607,0.5
user_000305,user_000612,0.007936507936507936
user_000305,user_000761,0.0018587360594795538
user_000305,user_000798,0.008333333333333333
user_000305,user_000809,0.014705882352941176
user_000305,user_000889,0.05263157894736842
user_000306,user_000356,0.02564102564102564
user_000310,user_000021,0.009216589861751152
user_000310,user_000052,0.015384615384615385
user_000310,user_000074,0.006097560975609756
user_000310,user_000092,0.012345679012345678
user_000310,user_000125,0.012987012987012988
user_000310,user_000129,0.039603960396039604
user_000310,user_000152,0.007042253521126761
user_000310,user_000153,0.014285714285714285
user_000310,user_000155,0.01694915254237288
user_000310,user_000161,0.005780346820809248
user_000310,user_000188,0.0064516129032258064
user_000310,user_000205,0.012861736334405145
user_000310,user_000233,0.0034482758620689655
user_000310,user_000250,0.004273504273504274
user_000310,user_000284,0.026845637583892617
user_000310,user_000298,0.02821316614420063
user_000310,user_000340,0.020833333333333332
user_000310,user_000344,0.009615384615384616
user_000310,user_000348,0.018518518518518517
user_000310,user_000349,0.003861003861003861
user_000310,user_000445,0.0058823529411764705
user_000310,user_000479,0.015625
user_000310,user_000488,0.041379310344827586
user_000310,user_000520,0.020618556701030927
user_000310,user_000532,0.005905511811023622
user_000310,user_000570,0.006289308176100629
user_000310,user_000650,0.023668639053254437
user_000310,user_000651,0.002372479240806643
user_000310,user_000653,0.017241379310344827
user_000310,user_000714,0.024390243902439025
user_000310,user_000724,0.030612244897959183
user_000310,user_000728,0.014925373134328358
user_000310,user_000757,0.014285714285714285
user_000310,user_000761,0.00676818950930626
user_000310,user_000771,0.012195121951219513
user_000310,user_000782,0.014705882352941176
user_000310,user_000809,0.008064516129032258
user_000310,user_000860,0.0234375
user_000310,user_000877,0.03184713375796178
user_000310,user_000890,0.017543859649122806
user_000310,user_000914,0.032
user_000310,user_000915,0.01652892561983471
user_000310,user_000934,0.008888888888888889
user_000310,user_000935,0.030927835051546393
user_000310,user_000936,0.009389671361502348
user_000310,user_000957,0.010638297872340425
user_000310,user_000960,0.03076923076923077
user_000322,user_000161,0.00819672131147541
user_000322,user_000348,0.005952380952380952
user_000322,user_000349,0.004807692307692308
user_000322,user_000356,0.022727272727272728
user_000322,user_000366,0.030303030303030304
user_000322,user_000507,0.024390243902439025
user_000322,user_000554,0.011904761904761904
user_000322,user_000611,0.016129032258064516
user_000322,user_000612,0.007633587786259542
user_000322,user_000625,0.0196078431372549
user_000322,user_000761,0.001841620626151013
user_000322,user_000809,0.0136986301369863
user_000322,user_000831,0.030303030303030304
user_000322,user_000912,0.14285714285714285
user_000322,user_000934,0.005714285714285714
user_000325,user_000344,0.003875968992248062
user_000325,user_000532,0.0022026431718061676
user_000325,user_000604,0.041666666666666664
user_000325,user_000761,0.0018587360594795538
user_000326,user_000074,0.007874015748031496
user_000326,user_000084,0.02040816326530612
user_000326,user_000092,0.0975609756097561
user_000326,user_000129,0.014925373134328358
user_000326,user_000137,0.009900990099009901
user_000326,user_000155,0.006230529595015576
user_000326,user_000161,0.014814814814814815
user_000326,user_000182,0.02666666666666667
user_000326,user_000188,0.00847457627118644
user_000326,user_000190,0.012987012987012988
user_000326,user_000205,0.007246376811594203
user_000326,user_000233,0.003952569169960474
user_000326,user_000269,0.012345679012345678
user_000326,user_000284,0.008695652173913044
user_000326,user_000298,0.006920415224913495
user_000326,user_000348,0.011049723756906077
user_000326,user_000488,0.017857142857142856
user_000326,user_000520,0.01639344262295082
user_000326,user_000535,0.037037037037037035
user_000326,user_000547,0.022727272727272728
user_000326,user_000554,0.01020408163265306
user_000326,user_000570,0.00819672131147541
user_000326,user_000604,0.023255813953488372
user_000326,user_000611,0.013157894736842105
user_000326,user_000612,0.006896551724137931
user_000326,user_000651,0.0024813895781637717
user_000326,user_000714,0.022988505747126436
user_000326,user_000757,0.030303030303030304
user_000326,user_000761,0.007220216606498195
user_000326,user_000860,0.021739130434782608
user_000326,user_000877,0.016260162601626018
user_000326,user_000934,0.005291005291005291
user_000340,user_000021,0.015
user_000340,user_000027,0.024390243902439025
user_000340,user_000052,0.017543859649122806
user_000340,user_000054,0.011627906976744186
user_000340,user_000074,0.006756756756756757
user_000340,user_000137,0.00819672131147541
user_000340,user_000155,0.011764705882352941
user_000340,user_000161,0.025974025974025976
user_000340,user_000182,0.010309278350515464
user_000340,user_000188,0.014492753623188406
user_000340,user_000190,0.042105263157894736
user_000340,user_000205,0.010135135135135136
user_000340,user_000233,0.0036496350364963502
user_000340,user_000250,0.028169014084507043
user_000340,user_000254,0.01694915254237288
user_000340,user_000269,0.00980392156862745
user_000340,user_000284,0.007352941176470588
user_000340,user_000310,0.020833333333333332
user_000340,user_000349,0.03829787234042553
user_000340,user_000356,0.012658227848101266
user_000340,user_000366,0.045454545454545456
user_000340,user_000425,0.01694915254237288
user_000340,user_000429,0.0125
user_000340,user_000445,0.006493506493506494
user_000340,user_000468,0.017543859649122806
user_000340,user_000469,0.011904761904761904
user_000340,user_000507,0.013157894736842105
user_000340,user_000520,0.012195121951219513
user_000340,user_000532,0.01642710472279261
user_000340,user_000570,0.006993006993006993
user_000340,user_000581,0.02247191011235955
user_000340,user_000604,0.015625
user_000340,user_000612,0.006024096385542169
user_000340,user_000620,0.016666666666666666
user_000340,user_000625,0.06097560975609756
user_000340,user_000650,0.00641025641025641
user_000340,user_000653,0.023809523809523808
user_000340,user_000678,0.010752688172043012
user_000340,user_000714,0.018518518518518517
user_000340,user_000724,0.011904761904761904
user_000340,user_000748,0.024390243902439025
user_000340,user_000751,0.017543859649122806
user_000340,user_000761,0.01757469244288225
user_000340,user_000798,0.00625
user_000340,user_000802,0.012048192771084338
user_000340,user_000809,0.009259259259259259
user_000340,user_000831,0.029850746268656716
user_000340,user_000860,0.008771929824561403
user_000340,user_000872,0.014492753623188406
user_000340,user_000877,0.006896551724137931
user_000340,user_000914,0.008928571428571428
user_000340,user_000934,0.024271844660194174
user_000340,user_000935,0.012048192771084338
user_000340,user_000936,0.015306122448979591
user_000340,user_000957,0.01282051282051282
user_000340,user_000960,0.017241379310344827
user_000342,user_000021,0.005319148936170213
user_000342,user_000074,0.015037593984962405
user_000342,user_000084,0.07547169811320754
user_000342,user_000124,0.043478260869565216
user_000342,user_000125,0.06666666666666667
user_000342,user_000137,0.0380952380952381
user_000342,user_000152,0.008928571428571428
user_000342,user_000155,0.024844720496894408
user_000342,user_000161,0.014084507042253521
user_000342,user_000205,0.05555555555555555
user_000342,user_000233,0.023529411764705882
user_000342,user_000250,0.009852216748768473
user_000342,user_000269,0.03488372093023256
user_000342,user_000298,0.024054982817869417
user_000342,user_000344,0.014234875444839857
user_000342,user_000445,0.014388489208633094
user_000342,user_000479,0.06060606060606061
user_000342,user_000488,0.04310344827586207
user_000342,user_000520,0.029850746268656716
user_000342,user_000552,0.03418803418803419
user_000342,user_000650,0.02142857142857143
user_000342,user_000651,0.008663366336633664
user_000342,user_000714,0.07865168539325842
user_000342,user_000751,0.023255813953488372
user_000342,user_000761,0.0071301247771836
user_000342,user_000771,0.08163265306122448
user_000342,user_000802,0.014492753623188406
user_000342,user_000845,0.013888888888888888
user_000342,user_000934,0.00510204081632653
user_000342,user_000935,0.014492753623188406
user_000342,user_000959,0.037037037037037035
user_000344,user_000021,0.01694915254237288
user_000344,user_000052,0.02147239263803681
user_000344,user_000054,0.009966777408637873
user_000344,user_000074,0.011049723756906077
user_000344,user_000084,0.02127659574468085
user_000344,user_000124,0.0035971223021582736
user_000344,user_000125,0.007220216606498195
user_000344,user_000129,0.009900990099009901
user_000344,user_000137,0.039755351681957186
user_000344,user_000152,0.0029154518950437317
user_000344,user_000153,0.0036900369003690036
user_000344,user_000155,0.04664179104477612
user_000344,user_000161,0.019021739130434784
user_000344,user_000182,0.009615384615384616
user_000344,user_000188,0.02881844380403458
user_000344,user_000190,0.006369426751592357
user_000344,user_000205,0.04878048780487805
user_000344,user_000233,0.012345679012345678
user_000344,user_000250,0.04807692307692308
user_000344,user_000254,0.007272727272727273
user_000344,user_000269,0.01910828025477707
user_000344,user_000284,0.0028328611898017
user_000344,user_000298,0.04133858267716536
user_000344,user_000305,0.003875968992248062
user_000344,user_000310,0.009615384615384616
user_000344,user_000325,0.003875968992248062
user_000344,user_000342,0.014234875444839857
user_000344,user_000348,0.014457831325301205
user_000344,user_000349,0.024444444444444446
user_000344,user_000356,0.006779661016949152
user_000344,user_000366,0.0035087719298245615
user_000344,user_000429,0.003367003367003367
user_000344,user_000445,0.010869565217391304
user_000344,user_000453,0.007220216606498195
user_000344,user_000488,0.0634441087613293
user_000344,user_000507,0.00684931506849315
user_000344,user_000520,0.030927835051546393
user_000344,user_000527,0.0038314176245210726
user_000344,user_000532,0.022988505747126436
user_000344,user_000535,0.0037735849056603774
user_000344,user_000552,0.008595988538681949
user_000344,user_000554,0.012012012012012012
user_000344,user_000556,0.003875968992248062
user_000344,user_000570,0.011204481792717087
user_000344,user_000594,0.007142857142857143
user_000344,user_000604,0.018050541516245487
user_000344,user_000607,0.003861003861003861
user_000344,user_000611,0.0031847133757961785
user_000344,user_000612,0.02127659574468085
user_000344,user_000620,0.0036101083032490976
user_000344,user_000625,0.009966777408637873
user_000344,user_000650,0.07780979827089338
user_000344,user_000651,0.01160541586073501
user_000344,user_000678,0.026402640264026403
user_000344,user_000714,0.054838709677419356
user_000344,user_000751,0.007326007326007326
user_000344,user_000757,0.0036900369003690036
user_000344,user_000761,0.048748353096179184
user_000344,user_000771,0.014285714285714285
user_000344,user_000776,0.003875968992248062
user_000344,user_000798,0.04709141274238227
user_000344,user_000802,0.020338983050847456
user_000344,user_000809,0.012422360248447204
user_000344,user_000831,0.014184397163120567
user_000344,user_000841,0.014925373134328358
user_000344,user_000842,0.0038461538461538464
user_000344,user_000860,0.006060606060606061
user_000344,user_000871,0.003745318352059925
user_000344,user_000872,0.021352313167259787
user_000344,user_000877,0.011142061281337047
user_000344,user_000889,0.007272727272727273
user_000344,user_000914,0.024844720496894408
user_000344,user_000915,0.04516129032258064
user_000344,user_000926,0.007692307692307693
user_000344,user_000934,0.033816425120772944
user_000344,user_000935,0.020338983050847456
user_000344,user_000936,0.007263922518159807
user_000344,user_000957,0.0136986301369863
user_000344,user_000960,0.024464831804281346
user_000344,user_000978,0.003875968992248062
user_000348,user_000021,0.012461059190031152
user_000348,user_000052,0.004219409282700422
user_000348,user_000054,0.01951219512195122
user_000348,user_000074,0.011194029850746268
user_000348,user_000084,0.010471204188481676
user_000348,user_000092,0.010752688172043012
user_000348,user_000125,0.016574585635359115
user_000348,user_000129,0.014423076923076924
user_000348,user_000137,0.020833333333333332
user_000348,user_000152,0.024691358024691357
user_000348,user_000155,0.02643171806167401
user_000348,user_000161,0.02564102564102564
user_000348,user_000188,0.011583011583011582
user_000348,user_000190,0.0091324200913242
user_000348,user_000205,0.009592326139088728
user_000348,user_000233,0.007614213197969543
user_000348,user_000250,0.008875739644970414
user_000348,user_000298,0.01639344262295082
user_000348,user_000310,0.018518518518518517
user_000348,user_000322,0.005952380952380952
user_000348,user_000326,0.011049723756906077
user_000348,user_000344,0.014457831325301205
user_000348,user_000349,0.019498607242339833
user_000348,user_000366,0.010582010582010581
user_000348,user_000429,0.015
user_000348,user_000445,0.007272727272727273
user_000348,user_000469,0.0048543689320388345
user_000348,user_000479,0.0058823529411764705
user_000348,user_000488,0.01984126984126984
user_000348,user_000497,0.006134969325153374
user_000348,user_000520,0.009852216748768473
user_000348,user_000527,0.006024096385542169
user_000348,user_000532,0.009819967266775777
user_000348,user_000554,0.01680672268907563
user_000348,user_000581,0.0047169811320754715
user_000348,user_000604,0.005376344086021506
user_000348,user_000611,0.0045662100456621
user_000348,user_000612,0.006968641114982578
user_000348,user_000620,0.005494505494505495
user_000348,user_000625,0.01951219512195122
user_000348,user_000650,0.02197802197802198
user_000348,user_000651,0.004223864836325237
user_000348,user_000678,0.009345794392523364
user_000348,user_000714,0.008695652173913044
user_000348,user_000732,0.005988023952095809
user_000348,user_000751,0.00558659217877095
user_000348,user_000757,0.011428571428571429
user_000348,user_000761,0.01741654571843251
user_000348,user_000782,0.005747126436781609
user_000348,user_000798,0.021660649819494584
user_000348,user_000802,0.004878048780487805
user_000348,user_000809,0.013157894736842105
user_000348,user_000831,0.010582010582010581
user_000348,user_000841,0.012396694214876033
user_000348,user_000877,0.02681992337164751
user_000348,user_000889,0.0055248618784530384
user_000348,user_000914,0.01293103448275862
user_000348,user_000915,0.022321428571428572
user_000348,user_000934,0.0121580547112462
user_000348,user_000935,0.014778325123152709
user_000348,user_000936,0.012618296529968454
user_000348,user_000957,0.010050251256281407
user_000348,user_000960,0.03896103896103896
user_000349,user_000021,0.019553072625698324
user_000349,user_000027,0.0049261083743842365
user_000349,user_000052,0.025830258302583026
user_000349,user_000054,0.05508474576271186
user_000349,user_000074,0.00974025974025974
user_000349,user_000084,0.004310344827586207
user_000349,user_000137,0.05555555555555555
user_000349,user_000146,0.0049261083743842365
user_000349,user_000152,0.05474452554744526
user_000349,user_000155,0.036885245901639344
user_000349,user_000161,0.03559870550161812
user_000349,user_000182,0.023622047244094488
user_000349,user_000188,0.027210884353741496
user_000349,user_000190,0.03571428571428571
user_000349,user_000205,0.013186813186813187
user_000349,user_000233,0.0022935779816513763
user_000349,user_000250,0.07627118644067797
user_000349,user_000284,0.010135135135135136
user_000349,user_000298,0.00851063829787234
user_000349,user_000310,0.003861003861003861
user_000349,user_000322,0.004807692307692308
user_000349,user_000340,0.03829787234042553
user_000349,user_000344,0.024444444444444446
user_000349,user_000348,0.019498607242339833
user_000349,user_000356,0.02109704641350211
user_000349,user_000366,0.04524886877828054
user_000349,user_000407,0.009345794392523364
user_000349,user_000425,0.0136986301369863
user_000349,user_000429,0.05652173913043478
user_000349,user_000445,0.0462046204620462
user_000349,user_000453,0.004484304932735426
user_000349,user_000468,0.009174311926605505
user_000349,user_000469,0.00816326530612245
user_000349,user_000488,0.0033783783783783786
user_000349,user_000507,0.021367521367521368
user_000349,user_000520,0.004098360655737705
user_000349,user_000532,0.07003257328990228
user_000349,user_000553,0.018433179723502304
user_000349,user_000554,0.0035587188612099642
user_000349,user_000570,0.05154639175257732
user_000349,user_000581,0.0411522633744856
user_000349,user_000594,0.013392857142857142
user_000349,user_000604,0.02252252252252252
user_000349,user_000611,0.023622047244094488
user_000349,user_000612,0.028125
user_000349,user_000625,0.0641025641025641
user_000349,user_000650,0.02572347266881029
user_000349,user_000651,0.0020222446916076846
user_000349,user_000653,0.004901960784313725
user_000349,user_000678,0.015873015873015872
user_000349,user_000714,0.022556390977443608
user_000349,user_000740,0.014084507042253521
user_000349,user_000751,0.018518518518518517
user_000349,user_000757,0.004629629629629629
user_000349,user_000761,0.06312769010043041
user_000349,user_000771,0.0043859649122807015
user_000349,user_000782,0.014150943396226415
user_000349,user_000798,0.048701298701298704
user_000349,user_000802,0.025
user_000349,user_000809,0.026515151515151516
user_000349,user_000831,0.022123893805309734
user_000349,user_000841,0.007067137809187279
user_000349,user_000842,0.004878048780487805
user_000349,user_000860,0.0036231884057971015
user_000349,user_000872,0.013100436681222707
user_000349,user_000889,0.00909090909090909
user_000349,user_000912,0.009852216748768473
user_000349,user_000914,0.007326007326007326
user_000349,user_000915,0.01509433962264151
user_000349,user_000934,0.08115942028985507
user_000349,user_000935,0.00819672131147541
user_000349,user_000936,0.034383954154727794
user_000349,user_000957,0.0211864406779661
user_000349,user_000960,0.014492753623188406
user_000356,user_000052,0.05555555555555555
user_000356,user_000054,0.024096385542168676
user_000356,user_000137,0.01680672268907563
user_000356,user_000152,0.016260162601626018
user_000356,user_000155,0.0058823529411764705
user_000356,user_000161,0.02631578947368421
user_000356,user_000182,0.043478260869565216
user_000356,user_000188,0.029850746268656716
user_000356,user_000190,0.021052631578947368
user_000356,user_000205,0.0033783783783783786
user_000356,user_000250,0.009302325581395349
user_000356,user_000284,0.007462686567164179
user_000356,user_000306,0.02564102564102564
user_000356,user_000322,0.022727272727272728
user_000356,user_000340,0.012658227848101266
user_000356,user_000344,0.006779661016949152
user_000356,user_000349,0.02109704641350211
user_000356,user_000366,0.03076923076923077
user_000356,user_000429,0.01282051282051282
user_000356,user_000445,0.013245033112582781
user_000356,user_000453,0.01694915254237288
user_000356,user_000468,0.01818181818181818
user_000356,user_000532,0.004073319755600814
user_000356,user_000553,0.03636363636363636
user_000356,user_000554,0.03508771929824561
user_000356,user_000570,0.0070921985815602835
user_000356,user_000581,0.011363636363636364
user_000356,user_000604,0.016129032258064516
user_000356,user_000611,0.02127659574468085
user_000356,user_000612,0.03773584905660377
user_000356,user_000625,0.011904761904761904
user_000356,user_000650,0.013071895424836602
user_000356,user_000714,0.009345794392523364
user_000356,user_000740,0.04
user_000356,user_000751,0.01818181818181818
user_000356,user_000761,0.005226480836236934
user_000356,user_000782,0.02
user_000356,user_000798,0.0392156862745098
user_000356,user_000802,0.025
user_000356,user_000809,0.0594059405940594
user_000356,user_000831,0.015151515151515152
user_000356,user_000889,0.017543859649122806
user_000356,user_000936,0.00510204081632653
user_000356,user_000957,0.013157894736842105
user_000366,user_000052,0.05102040816326531
user_000366,user_000054,0.027777777777777776
user_000366,user_000137,0.028037383177570093
user_000366,user_000152,0.05555555555555555
user_000366,user_000155,0.015337423312883436
user_000366,user_000161,0.02112676056338028
user_000366,user_000182,0.036585365853658534
user_000366,user_000188,0.032520325203252036
user_000366,user_000190,0.023809523809523808
user_000366,user_000205,0.0035087719298245615
user_000366,user_000250,0.03
user_000366,user_000298,0.003355704697986577
user_000366,user_000322,0.030303030303030304
user_000366,user_000340,0.045454545454545456
user_000366,user_000344,0.0035087719298245615
user_000366,user_000348,0.010582010582010581
user_000366,user_000349,0.04524886877828054
user_000366,user_000356,0.03076923076923077
user_000366,user_000407,0.05128205128205128
user_000366,user_000429,0.07936507936507936
user_000366,user_000445,0.0364963503649635
user_000366,user_000453,0.06521739130434782
user_000366,user_000468,0.046511627906976744
user_000366,user_000507,0.04918032786885246
user_000366,user_000532,0.006263048016701462
user_000366,user_000553,0.06976744186046512
user_000366,user_000554,0.028846153846153848
user_000366,user_000570,0.007692307692307693
user_000366,user_000581,0.04
user_000366,user_000604,0.04
user_000366,user_000611,0.04938271604938271
user_000366,user_000612,0.06944444444444445
user_000366,user_000625,0.07246376811594203
user_000366,user_000650,0.02127659574468085
user_000366,user_000728,0.02631578947368421
user_000366,user_000740,0.025
user_000366,user_000751,0.046511627906976744
user_000366,user_000761,0.017985611510791366
user_000366,user_000798,0.04225352112676056
user_000366,user_000809,0.010526315789473684
user_000366,user_000818,0.03571428571428571
user_000366,user_000831,0.037037037037037035
user_000366,user_000877,0.007575757575757576
user_000366,user_000889,0.021739130434782608
user_000366,user_000912,0.034482758620689655
user_000366,user_000934,0.025906735751295335
user_000366,user_000936,0.02197802197802198
user_000366,user_000957,0.015384615384615385
user_000389,user_000021,0.006172839506172839
user_000389,user_000782,0.08333333333333333
user_000389,user_000960,0.012987012987012988
user_000407,user_000052,0.023255813953488372
user_000407,user_000137,0.021505376344086023
user_000407,user_000155,0.006369426751592357
user_000407,user_000233,0.0040650406504065045
user_000407,user_000250,0.010582010582010581
user_000407,user_000298,0.0070921985815602835
user_000407,user_000349,0.009345794392523364
user_000407,user_000366,0.05128205128205128
user_000407,user_000429,0.0392156862745098
user_000407,user_000468,0.07142857142857142
user_000407,user_000488,0.009433962264150943
user_000407,user_000507,0.0425531914893617
user_000407,user_000520,0.018518518518518517
user_000407,user_000532,0.002145922746781116
user_000407,user_000581,0.03278688524590164
user_000407,user_000612,0.014598540145985401
user_000407,user_000625,0.017241379310344827
user_000407,user_000678,0.015384615384615385
user_000407,user_000687,0.05
user_000407,user_000714,0.012345679012345678
user_000407,user_000761,0.005474452554744526
user_000411,user_000155,0.0033003300330033004
user_000411,user_000298,0.0036900369003690036
user_000425,user_000011,0.047619047619047616
user_000425,user_000027,0.05263157894736842
user_000425,user_000250,0.015463917525773196
user_000425,user_000340,0.01694915254237288
user_000425,user_000349,0.0136986301369863
user_000425,user_000532,0.00211864406779661
user_000425,user_000612,0.006944444444444444
user_000425,user_000625,0.031746031746031744
user_000425,user_000751,0.02857142857142857
user_000425,user_000761,0.0036036036036036037
user_000425,user_000831,0.021739130434782608
user_000425,user_000845,0.015625
user_000425,user_000934,0.005319148936170213
user_000429,user_000052,0.026785714285714284
user_000429,user_000054,0.08860759493670886
user_000429,user_000125,0.016666666666666666
user_000429,user_000137,0.025210084033613446
user_000429,user_000152,0.04132231404958678
user_000429,user_000155,0.011799410029498525
user_000429,user_000161,0.00641025641025641
user_000429,user_000182,0.031914893617021274
user_000429,user_000188,0.007246376811594203
user_000429,user_000205,0.003367003367003367
user_000429,user_000250,0.02830188679245283
user_000429,user_000269,0.009900990099009901
user_000429,user_000340,0.0125
user_000429,user_000344,0.003367003367003367
user_000429,user_000348,0.015
user_000429,user_000349,0.05652173913043478
user_000429,user_000356,0.01282051282051282
user_000429,user_000366,0.07936507936507936
user_000429,user_000407,0.0392156862745098
user_000429,user_000445,0.0547945205479452
user_000429,user_000468,0.03636363636363636
user_000429,user_000507,0.02702702702702703
user_000429,user_000532,0.02066115702479339
user_000429,user_000553,0.017543859649122806
user_000429,user_000570,0.02877697841726619
user_000429,user_000581,0.046511627906976744
user_000429,user_000611,0.010416666666666666
user_000429,user_000612,0.0440251572327044
user_000429,user_000625,0.011764705882352941
user_000429,user_000650,0.012987012987012988
